"TrapID","TrapType","EntryID","Status","InitialBait","Rebaited","BaitType","BaitDetails","Strikes","SpeciesCaught","PB","Mayo"
7921376,"DOC 250",16428215,"Still set, bait bad","Fresh meat","Yes","Fresh Rabbit, Peanut butter",NA,0,"None",TRUE,FALSE
16376672,"D-Rat",16428266,"Sprung","Peanut butter","Yes","Peanut butter",NA,1,"Rat",TRUE,FALSE
16375954,"D-Rat",16428719,"Sprung","Peanut butter","Yes","Peanut butter",NA,1,"Rat",TRUE,FALSE
7302788,"DOC 200",16428959,"Still set, bait bad","Fresh meat","Yes","Fresh Rabbit, Peanut butter",NA,0,"None",TRUE,FALSE
8857201,"D-Rat",16428960,"Still set, bait bad","None","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
16375567,"D-Rat",16428943,"Sprung","Peanut butter","Yes","Peanut butter",NA,1,"Rat",TRUE,FALSE
8858489,"D-Rat",16429433,"Still set, bait bad","None","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
7302799,"DOC 200",16429505,"Still set, bait bad","Fresh meat","Yes","Fresh Rabbit, Peanut butter",NA,0,"None",TRUE,FALSE
8720137,"D-Rat",16430796,"Still set, bait bad","None","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
7979966,"DOC 200",16430996,"Sprung","Fresh Rabbit, Peanut butter","Yes","Peanut butter, Fresh meat",NA,0,"None",TRUE,FALSE
14745385,"D-Rat",16432089,"Sprung","None","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
15637365,"D-Rat",16432114,"Still set, bait bad","None","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
16129046,"D-Rat",16432111,"Sprung",NA,"Yes","Peanut butter",NA,1,"Rat",TRUE,FALSE
8722374,"D-Rat",16432133,"Still set, bait bad","None","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
7302807,"DOC 200",16432155,"Still set, bait bad","Fresh meat","Yes","Peanut butter, Fresh Rabbit",NA,0,"None",TRUE,FALSE
8722373,"D-Rat",16432142,"Still set, bait bad","Peanut butter","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
8719778,"D-Rat",16432162,"Still set, bait bad","None","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
8719795,"D-Rat",16432189,"Still set, bait bad","None","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
8718412,"D-Rat",16432196,"Still set, bait bad","None","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
8719783,"D-Rat",16432191,"Still set, bait bad","None","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
16449566,"D-Rat",16452822,"Initial set",NA,"Yes","Peanut butter",NA,0,"None",TRUE,FALSE
16449569,"D-Rat",16453133,"Initial set",NA,"Yes","Peanut butter",NA,0,"None",TRUE,FALSE
16449476,"DOC 200",16453238,"Initial set",NA,"Yes","Peanut butter, Fresh Rabbit",NA,0,"None",TRUE,FALSE
16449481,"DOC 200",16453500,"Initial set",NA,"Yes","Peanut butter, Fresh Rabbit",NA,0,"None",TRUE,FALSE
16449573,"D-Rat",16453747,"Initial set","None","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
16449542,"DOC 200",16453890,"Initial set",NA,"Yes","Peanut butter, Fresh Rabbit",NA,0,"None",TRUE,FALSE
16375954,"D-Rat",16454335,"Sprung","Peanut butter","Yes","Peanut butter",NA,1,"Rat",TRUE,FALSE
16449576,"D-Rat",16455514,"Initial set",NA,"Yes","Peanut butter",NA,0,"None",TRUE,FALSE
15929708,"D-Rat",16520633,"Still set, bait missing","None","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
16288100,"D-Rat",16520634,"Still set, bait missing","None","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
8398104,"DOC 200",16520686,"Still set, bait missing","Fresh Rabbit, Peanut butter","Yes","Peanut butter, Fresh Rabbit",NA,0,"None",TRUE,FALSE
8398157,"D-Rat",16520708,"Still set, bait bad","None","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
8398174,"DOC 200",16520777,"Still set, bait bad","Fresh Rabbit","Yes","Peanut butter, Fresh Rabbit",NA,0,"None",TRUE,FALSE
8398326,"D-Rat",16520821,"Still set, bait bad","None","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
8398342,"DOC 200",16520822,"Still set, bait bad","Fresh Rabbit, Peanut butter","Yes","Peanut butter, Fresh Rabbit",NA,0,"None",TRUE,FALSE
16287511,"D-Rat",16520848,"Sprung","Peanut butter","Yes","Peanut butter",NA,1,"Rat - Ship",TRUE,FALSE
16287740,"D-Rat",16520840,"Still set, bait bad","Peanut butter","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
15745638,"DOC 200",16521239,"Sprung","Fresh Rabbit, Peanut butter","Yes","Peanut butter, Fresh Rabbit",NA,1,"Hedgehog",TRUE,FALSE
16288760,"D-Rat",16521312,"Sprung","None","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
16289307,"D-Rat",16521434,"Still set, bait bad","None","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
16289140,"D-Rat",16521437,"Still set, bait bad","None","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
16288989,"D-Rat",16521521,"Still set, bait bad","None","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
10252878,"DOC 250",16522847,"Still set, bait bad","None","Yes","Fresh Rabbit, Peanut butter",NA,0,"None",TRUE,FALSE
7558457,"DOC 200",16523460,"Still set, bait bad","Fresh Rabbit, Peanut butter","Yes","Fresh Rabbit, Peanut butter",NA,0,"None",TRUE,FALSE
15453289,"DOC 200",16526838,"Still set, bait bad","Fresh meat","Yes","Peanut butter, Fresh Rabbit",NA,0,"None",TRUE,FALSE
13409550,"D-Rat",16526871,"Sprung","Peanut butter","Yes","Peanut butter",NA,1,"Rat",TRUE,FALSE
13569621,"DOC 250",16527154,"Still set, bait bad","Fresh Rabbit","Yes","Fresh Rabbit, Peanut butter",NA,0,"None",TRUE,FALSE
15453959,"DOC 200",16527134,"Sprung","Fresh meat","Yes","Peanut butter, Fresh Rabbit",NA,1,"Mouse",TRUE,FALSE
7504719,"DOC 200",16527274,"Still set, bait bad","Fresh Rabbit, Peanut butter","Yes","Fresh Rabbit, Peanut butter",NA,0,"None",TRUE,FALSE
10205711,"DOC 200",16527278,"Still set, bait bad","Fresh Rabbit, Peanut butter","Yes","Fresh Rabbit, Peanut butter",NA,0,"None",TRUE,FALSE
10205653,"DOC 200",16527281,"Still set, bait bad","Fresh Rabbit, Peanut butter","Yes","Fresh Rabbit, Peanut butter",NA,0,"None",TRUE,FALSE
10653068,"DOC 200",16527285,"Still set, bait bad","Fresh Rabbit, Peanut butter","Yes","Fresh Rabbit, Peanut butter",NA,0,"None",TRUE,FALSE
15921685,"DOC 200",16527296,"Still set, bait bad","Fresh Rabbit, Peanut butter","Yes","Fresh Rabbit, Peanut butter",NA,0,"None",TRUE,FALSE
15456938,"DOC 200",16527356,"Still set, bait bad","Fresh meat, Peanut butter","Yes","Fresh Rabbit, Peanut butter",NA,0,"None",TRUE,FALSE
8860114,"D-Rat",16527574,"Still set, bait bad","Peanut butter","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
8859174,"D-Rat",16527575,"Sprung","Peanut butter","Yes","Peanut butter",NA,1,"Rat",TRUE,FALSE
13307503,"D-Rat",16527576,"Still set, bait bad","Peanut butter","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
14569695,"DOC 200",16527593,"Still set, bait bad","Fresh Rabbit, Possum Dough","Yes","Fresh Rabbit, Peanut butter",NA,0,"None",TRUE,FALSE
8859071,"D-Rat",16527631,"Still set, bait bad","Peanut butter","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
13410325,"DOC 200",16527651,"Still set, bait bad","Fresh Rabbit, Possum Dough","Yes","Peanut butter, Fresh meat",NA,0,"None",TRUE,FALSE
15453128,"DOC 200",16527629,"Still set, bait bad","Fresh meat","Yes","Fresh Rabbit, Peanut butter",NA,0,"None",TRUE,FALSE
7443146,"DOC 200",16527793,"Still set, bait bad","Peanut butter, Fresh Rabbit","Yes","Fresh Rabbit, Peanut butter",NA,0,"None",TRUE,FALSE
7443228,"DOC 200",16527749,"Still set, bait bad","Fresh Rabbit, Peanut butter","Yes","Fresh Rabbit, Peanut butter",NA,0,"None",TRUE,FALSE
13412027,"D-Rat",16527792,"Still set, bait bad","Peanut butter","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
15453241,"D-Rat",16527789,"Still set, bait bad","None","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
8856540,"D-Rat",16527794,"Still set, bait bad","Peanut butter","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
13241938,"D-Rat",16527802,"Still set, bait bad","Peanut butter","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
13306165,"DOC 250",16527800,"Sprung","Peanut butter, Fresh Rabbit","Yes","Peanut butter, Fresh Rabbit",NA,1,"Weasel",TRUE,FALSE
13242063,"D-Rat",16527843,"Still set, bait bad","Peanut butter","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
13243331,"DOC 200",16527826,"Still set, bait bad","Fresh Rabbit, Peanut butter","Yes","Fresh Rabbit, Peanut butter",NA,0,"None",TRUE,FALSE
13407673,"DOC 200",16527970,"Still set, bait bad","Fresh Rabbit","Yes","Fresh Rabbit, Peanut butter",NA,0,"None",TRUE,FALSE
7532210,"D-Rat",16528003,"Still set, bait bad","Peanut butter","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
13672161,"D-Rat",16528004,"Still set, bait bad","Fresh Rabbit, Peanut butter","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
15453403,"DOC 200",16528169,"Sprung","Fresh meat, Peanut butter","Yes","Peanut butter, Fresh Rabbit",NA,0,"None",TRUE,FALSE
13299741,"DOC 200",16528177,"Sprung","Fresh Rabbit","Yes","Peanut butter, Fresh Rabbit",NA,1,"Hedgehog",TRUE,FALSE
7443056,"DOC 200",16528190,"Sprung","Peanut butter, Fresh Rabbit","Yes","Peanut butter, Fresh Rabbit",NA,1,"Hedgehog",TRUE,FALSE
15242383,"D-Rat",16528186,"Still set, bait bad","Peanut butter","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
7442948,"DOC 200",16528441,"Still set, bait bad","Fresh Rabbit, Peanut butter","Yes","Peanut butter, Fresh Rabbit",NA,0,"None",TRUE,FALSE
8712345,"D-Rat",16528438,"Still set, bait bad","Peanut butter","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
7443254,"DOC 200",16528445,"Still set, bait bad","Fresh Rabbit, Peanut butter","Yes","Peanut butter, Fresh Rabbit",NA,0,"None",TRUE,FALSE
7442895,"DOC 200",16528696,"Still set, bait bad","Fresh Rabbit, Peanut butter","Yes","Peanut butter, Fresh Rabbit",NA,0,"None",TRUE,FALSE
8709545,"D-Rat",16528698,"Still set, bait bad","None","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
15453549,"D-Rat",16528764,"Still set, bait bad","None","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
13243130,"DOC 200",16528797,"Still set, bait bad","Fresh Rabbit, Possum Dough","Yes","Fresh Rabbit, Peanut butter",NA,0,"None",TRUE,FALSE
13243021,"D-Rat",16528998,"Still set, bait bad","Peanut butter","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
8863743,"D-Rat",16529099,"Still set, bait bad","Peanut butter","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
13242898,"DOC 200",16529223,"Still set, bait bad","Possum Dough, Fresh Rabbit","Yes","Fresh Rabbit, Peanut butter",NA,0,"None",TRUE,FALSE
15453619,"DOC 200",16529233,"Still set, bait bad","Fresh meat, Peanut butter","Yes","Fresh Rabbit, Peanut butter",NA,0,"None",TRUE,FALSE
15453875,"D-Rat",16529272,"Still set, bait bad","Peanut butter","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
7531619,"DOC 200",16529298,"Still set, bait bad","Possum Dough, Fresh Rabbit","Yes","Fresh Rabbit, Peanut butter",NA,0,"None",TRUE,FALSE
8863885,"D-Rat",16529307,"Still set, bait bad","Peanut butter","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
7532216,"D-Rat",16529376,"Still set, bait bad","Peanut butter","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
15453879,"DOC 200",16529429,"Still set, bait bad","Fresh meat, Peanut butter","Yes","Fresh Rabbit, Peanut butter",NA,0,"None",TRUE,FALSE
7532455,"D-Rat",16529540,"Still set, bait bad","Peanut butter","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
15455045,"D-Rat",16529563,"Sprung","Peanut butter","Yes","Peanut butter",NA,1,"Rat",TRUE,FALSE
7531532,"DOC 200",16529618,"Still set, bait bad","Possum Dough, Fresh Rabbit","Yes","Fresh Rabbit, Peanut butter",NA,0,"None",TRUE,FALSE
8863973,"D-Rat",16529617,"Still set, bait bad","Peanut butter","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
13407456,"DOC 200",16529803,"Still set, bait bad","Possum Dough, Fresh Rabbit","Yes","Peanut butter, Fresh Rabbit",NA,0,"None",TRUE,FALSE
8709178,"D-Rat",16529814,"Still set, bait bad","None","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
7443598,"DOC 200",16529824,"Still set, bait bad","Fresh Rabbit, Peanut butter","Yes","Peanut butter, Fresh meat",NA,0,"None",TRUE,FALSE
7443753,"DOC 200",16529822,"Still set, bait bad","Fresh meat","Yes","Peanut butter, Fresh meat",NA,0,"None",TRUE,FALSE
7731139,"DOC 200",16529831,"Still set, bait bad","Fresh meat","Yes","Peanut butter, Fresh meat",NA,0,"None",TRUE,FALSE
7914271,"DOC 250",16529823,"Sprung","Fresh meat","Yes","Peanut butter, Fresh meat",NA,1,"Rat",TRUE,FALSE
8709046,"D-Rat",16529819,"Sprung","None","Yes","Peanut butter",NA,1,"Rat",TRUE,FALSE
15454974,"DOC 200",16529821,"Sprung","Fresh meat, Peanut butter","Yes","Fresh Rabbit, Peanut butter",NA,1,"Mouse",TRUE,FALSE
7443171,"DOC 200",16529836,"Still set, bait bad","None","Yes","Peanut butter, Fresh meat",NA,0,"None",TRUE,FALSE
7532452,"D-Rat",16529878,"Still set, bait bad","Possum Dough","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
7531555,"D-Rat",16529865,"Still set, bait missing","Peanut butter","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
7532675,"D-Rat",16529880,"Still set, bait bad","Peanut butter","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
8711635,"D-Rat",16529851,"Still set, bait bad","None","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
8711883,"D-Rat",16529854,"Still set, bait bad","Peanut butter","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
15773596,"D-Rat",16529852,"Still set, bait bad","None","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
16118106,"DOC 200",16529863,"Still set, bait bad","Fresh Rabbit","Yes","Peanut butter, Fresh Rabbit",NA,0,"None",TRUE,FALSE
7532755,"D-Rat",16529952,"Still set, bait bad","Peanut butter","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
15455700,"D-Rat",16529943,"Still set, bait bad","Peanut butter","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
8711024,"D-Rat",16529957,"Still set, bait bad","None","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
8864011,"D-Rat",16529974,"Still set, bait bad","Peanut butter","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
7531145,"DOC 200",16529983,"Still set, bait bad","Possum Dough, Fresh Rabbit","Yes","Peanut butter, Fresh Rabbit",NA,0,"None",TRUE,FALSE
7443474,"DOC 200",16530027,"Still set, bait bad","Fresh Rabbit","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
7292881,"DOC 200",16530120,"Still set, bait bad","Fresh Rabbit","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
7532757,"D-Rat",16530115,"Still set, bait bad","Peanut butter","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
7532819,"D-Rat",16530243,"Still set, bait bad","Peanut butter","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
7445489,"DOC 200",16530291,"Sprung","Fresh Rabbit","Yes","Peanut butter, Fresh Rabbit",NA,1,"Hedgehog",TRUE,FALSE
7532915,"D-Rat",16530315,"Still set, bait bad","Peanut butter","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
7532990,"D-Rat",16530329,"Sprung","Peanut butter","Yes","Peanut butter",NA,1,"Rat",TRUE,FALSE
7532966,"D-Rat",16530552,"Still set, bait bad","Peanut butter","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
8711457,"D-Rat",16530553,"Sprung","Peanut butter","Yes","Peanut butter",NA,1,"Rat",TRUE,FALSE
8711268,"D-Rat",16530725,"Still set, bait bad","Peanut butter","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
7442648,"DOC 200",16542887,"Still set, bait bad","Fresh Rabbit, Peanut butter","Yes","Peanut butter, Fresh Rabbit",NA,0,"None",TRUE,FALSE
7442767,"DOC 200",16543080,"Sprung","Fresh Rabbit, Peanut butter","Yes","Peanut butter, Fresh Rabbit",NA,0,"None",TRUE,FALSE
7442911,"DOC 200",16543266,"Sprung","Peanut butter, Fresh Rabbit","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
7558389,"DOC 200",16544103,"Sprung","Peanut butter, Fresh Rabbit","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
15223719,"DOC 250",16618871,"Sprung","None","Yes","Peanut butter, Fresh Rabbit",NA,0,"None",TRUE,FALSE
15222714,"DOC 200",16619357,"Still set, bait bad","Fresh Rabbit, Peanut butter","Yes","Fresh Rabbit, Peanut butter",NA,0,"None",TRUE,FALSE
15223252,"DOC 200",16619524,"Still set, bait bad","Fresh Rabbit, Peanut butter","Yes","Fresh Rabbit, Peanut butter",NA,0,"None",TRUE,FALSE
15223390,"DOC 200",16619682,"Still set, bait bad","Fresh Rabbit, Peanut butter","Yes","Fresh Rabbit, Peanut butter",NA,0,"None",TRUE,FALSE
7916170,"DOC 250",16620047,"Still set, bait bad","Peanut butter, Fresh Rabbit","Yes","Fresh Rabbit, Peanut butter",NA,0,"None",TRUE,FALSE
7916170,"DOC 250",16620049,"Still set, bait bad","Fresh Rabbit, Peanut butter","Yes","Fresh Rabbit, Peanut butter",NA,0,"None",TRUE,FALSE
16449566,"D-Rat",16620108,"Still set, bait bad","Peanut butter","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
16449476,"DOC 200",16627156,"Sprung","Peanut butter, Fresh Rabbit","Yes","Fresh Rabbit, Peanut butter",NA,1,"Hedgehog",TRUE,FALSE
16449569,"D-Rat",16627157,"Sprung","Peanut butter","Yes","Peanut butter",NA,1,"Rat",TRUE,FALSE
7921376,"DOC 250",16620602,"Sprung","Fresh Rabbit, Peanut butter","Yes","Peanut butter",NA,1,"Mouse",TRUE,FALSE
16449481,"DOC 200",16627161,"Still set, bait bad","Peanut butter, Fresh Rabbit","Yes","Fresh Rabbit, Peanut butter",NA,0,"None",TRUE,FALSE
7302788,"DOC 200",16621266,"Still set, bait bad","Fresh Rabbit, Peanut butter","Yes","Peanut butter, Fresh Rabbit",NA,0,"None",TRUE,FALSE
8857390,"D-Rat",16621268,"Still set, bait bad","None","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
16449573,"D-Rat",16627164,"Still set, bait bad","Peanut butter","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
16449542,"DOC 200",16627166,"Still set, bait bad","Peanut butter, Fresh Rabbit","Yes","Peanut butter, Fresh Rabbit",NA,0,"None",TRUE,FALSE
7302799,"DOC 200",16622235,"Still set, bait bad","Fresh Rabbit, Peanut butter","Yes","Fresh Rabbit, Peanut butter",NA,0,"None",TRUE,FALSE
8720137,"D-Rat",16622236,"Sprung","Peanut butter","Yes","Peanut butter",NA,1,"Mouse",TRUE,FALSE
8719795,"D-Rat",16622237,"Still set, bait bad","Peanut butter","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
8719783,"D-Rat",16622239,"Still set, bait bad","Peanut butter","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
14745385,"D-Rat",16622241,"Still set, bait bad","Peanut butter","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
14327290,"DOC 200",16622105,"Sprung","None","Yes","Mayo, Fresh meat, Peanut butter",NA,1,"Mouse",TRUE,TRUE
16449547,"DOC 200",16627170,"Still set, bait bad",NA,"Yes","Fresh Rabbit, Peanut butter",NA,0,"None",TRUE,FALSE
8719778,"D-Rat",16622249,"Still set, bait bad","Peanut butter","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
7302807,"DOC 200",16622355,"Still set, bait bad","Peanut butter, Fresh Rabbit","Yes","Peanut butter, Fresh Rabbit",NA,0,"None",TRUE,FALSE
8718412,"D-Rat",16622362,"Still set, bait bad","Peanut butter","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
16129046,"D-Rat",16623998,"Still set, bait bad","Peanut butter","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
16449560,"DOC 200",16627176,"Still set, bait bad",NA,"Yes","Fresh Rabbit, Peanut butter",NA,0,"None",TRUE,FALSE
8722373,"D-Rat",16623999,"Still set, bait bad","Peanut butter","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
8722374,"D-Rat",16624000,"Still set, bait bad","Peanut butter","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
15637365,"D-Rat",16624001,"Still set, bait bad","Peanut butter","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
16375954,"D-Rat",16627180,"Sprung","Peanut butter","Yes","Peanut butter",NA,1,"Rat",TRUE,FALSE
16449476,"DOC 200",16623944,"Still set, bait bad","Fresh Rabbit, Peanut butter","Yes","Peanut butter, Fresh Rabbit",NA,0,"None",TRUE,FALSE
16449562,"DOC 200",16627182,"Still set, bait bad",NA,"Yes","Peanut butter, Fresh Rabbit",NA,0,"None",TRUE,FALSE
16449563,"DOC 200",16627187,"Still set, bait bad",NA,"Yes","Fresh Rabbit, Peanut butter",NA,0,"None",TRUE,FALSE
16373753,"D-Rat",16627189,"Trap interfered with","None","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
16372737,"D-Rat",16627192,"Still set, bait bad","None","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
16449564,"DOC 200",16627190,"Still set, bait bad",NA,"Yes","Peanut butter, Fresh Rabbit",NA,0,"None",TRUE,FALSE
16449565,"DOC 200",16627195,"Still set, bait bad",NA,"Yes","Fresh Rabbit, Peanut butter",NA,0,"None",TRUE,FALSE
16289307,"D-Rat",16627197,"Sprung","Peanut butter","Yes","Peanut butter",NA,1,"Rat",TRUE,FALSE
15163205,"DOC 200",16627341,"Still set, bait bad","None","Yes","Fresh Rabbit, Peanut butter",NA,0,"None",TRUE,FALSE
15302913,"DOC 250",16627336,"Still set, bait bad","None","Yes","Fresh Rabbit, Peanut butter",NA,0,"None",TRUE,FALSE
7222735,"DOC 200",16627345,"Still set, bait bad","None","Yes","Fresh Rabbit, Peanut butter",NA,0,"None",TRUE,FALSE
15221509,"DOC 200",16627355,"Still set, bait bad","None","Yes","Peanut butter, Fresh Rabbit",NA,0,"None",TRUE,FALSE
7223193,"Trapinator",16627376,"Still set, bait bad","None","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
15221609,"DOC 200",16627369,"Still set, bait bad","None","Yes","Peanut butter, Fresh Rabbit",NA,0,"None",TRUE,FALSE
7271427,"DOC 200",16627404,"Still set, bait bad","None","Yes","Peanut butter, Fresh Rabbit",NA,0,"None",TRUE,FALSE
7224044,"Trapinator",16627416,"Still set, bait bad","None","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
7224267,"Trapinator",16627417,"Still set, bait bad","None","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
15223013,"DOC 200",16627407,"Still set, bait bad","None","Yes","Peanut butter, Fresh Rabbit",NA,0,"None",TRUE,FALSE
15223619,"DOC 200",16627419,"Still set, bait bad","None","Yes","Peanut butter, Fresh Rabbit",NA,0,"None",TRUE,FALSE
15223621,"DOC 200",16627441,"Still set, bait bad","Fresh Rabbit, Peanut butter","Yes","Peanut butter, Fresh Rabbit",NA,0,"None",TRUE,FALSE
7224294,"Trapinator",16627449,"Still set, bait bad","None","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
7392209,"DOC 200",16627491,"Still set, bait bad","None","Yes","Fresh Rabbit, Peanut butter",NA,0,"None",TRUE,FALSE
15225099,"DOC 200",16627481,"Still set, bait bad","None","Yes","Fresh Rabbit, Peanut butter",NA,0,"None",TRUE,FALSE
16630760,"DOC 200",16634176,"Initial set",NA,"Yes","Fresh Rabbit, Peanut butter",NA,0,"None",TRUE,FALSE
